MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,rooms_per_household,bedrooms_per_room,population_per_household
5.5737,35.0,5.430379746835443,0.9873417721518988,914.0,2.892405063291139,37.56,-122.02,2.145,1.8774610576830477,0.18181814833651816,315.99989074839664
4.8962,31.0,5.390692640692641,1.0432900432900434,2841.0,3.074675324675325,37.56,-122.03,2.202,1.7532553255867929,0.19353539874990797,923.9996994805623
4.6978,24.0,5.663313212608987,1.000670690811536,4446.0,2.9818913480885314,37.56,-122.03,2.403,1.8992346307335053,0.1766934789850809,1490.999499981949
4.4259,6.0,4.114130434782608,1.0570652173913044,1531.0,2.0801630434782608,37.56,-122.01,1.58,1.9777913418325095,0.2569352083539256,735.9996461817508
3.3008,26.0,4.177777777777778,1.0747474747474748,1434.0,2.896969696969697,37.55,-122.01,2.242,1.4421194464092566,0.257253323336366,494.9998291318581
4.5687,33.0,4.962546816479401,1.0262172284644195,909.0,3.404494382022472,37.55,-122.02,1.772,1.457645336423207,0.20679241115956695,266.99992157428045
3.8179,24.0,5.115768463073852,0.9680638722554891,1174.0,2.343313373253493,37.56,-122.01,2.161,2.1831336509795913,0.18923133249906454,500.99978620026155
5.0,18.0,5.66941297631308,1.035015447991761,2641.0,2.7198764160659112,37.56,-121.99,2.697,2.084436946615572,0.18256127570081765,970.9996429986167
4.3393,20.0,5.232388663967611,1.0477732793522267,3288.0,2.662348178137652,37.56,-121.99,2.312,1.9653277289599311,0.2002475630910337,1234.9995361239576
4.1387,4.0,4.470167064439141,1.1849642004773269,1606.0,1.9164677804295942,37.55,-121.96,1.625,2.3325018962412276,0.26508269563820097,837.9995627374636
4.8052,13.0,5.032731376975169,1.0287810383747178,4518.0,2.549661399548533,37.56,-121.97,2.54,1.9738814746086821,0.2044179903309398,1771.999305006027
4.6349,31.0,6.052795031055901,1.0683229813664596,986.0,3.062111801242236,37.54,-121.97,1.962,1.9766727824658865,0.17650074046524453,321.9998948438477
3.168,17.0,4.165820642978003,1.0549915397631133,3080.0,2.6057529610829104,37.55,-121.97,1.894,1.5987006851739576,0.2532493299470536,1181.9995463884857
3.1326,17.0,3.833457804331591,1.0268857356235996,3386.0,2.5287528005974607,37.54,-121.98,2.208,1.5159474217798,0.2678744674295905,1338.999470490168
2.9074,16.0,3.492905937992643,1.1024697845507094,4649.0,2.442984760903836,37.55,-121.99,2.138,1.4297692577218977,0.31563102141630306,1902.999221035165
8.3996,15.0,7.946778711484594,1.0476190476190477,2412.0,3.3781512605042017,37.56,-121.94,4.429,2.3524039470910374,0.13182938066158303,713.9997886418536
6.6478,21.0,7.030921052631579,1.013157894736842,4552.0,2.9947368421052634,37.55,-121.95,3.334,2.3477584427520135,0.1441002882911539,1519.9994924430516
6.629,25.0,6.154545454545454,0.8727272727272727,596.0,2.709090909090909,37.54,-121.93,3.524,2.2718112419488703,0.14180204490661014,219.99991879197628
6.2179,27.0,6.905204460966543,0.9776951672862454,1631.0,3.0315985130111525,37.54,-121.94,3.053,2.2777429641779796,0.14158813561926867,537.9998225359261
5.761,33.0,6.891447368421052,1.125,941.0,3.0953947368421053,37.53,-121.94,2.596,2.226354222304268,0.16324579970084815,303.99990178961724
4.6641,29.0,6.011965811965812,1.1025641025641026,1724.0,2.947008547008547,37.54,-121.95,2.489,2.040022509621132,0.1833949083633718,584.9998014936867
6.7599,31.0,6.18780487804878,0.9317073170731708,1067.0,2.602439024390244,37.54,-121.94,3.56,2.377693556837527,0.15057151685679074,409.99984245554316
3.9909,14.0,4.608303249097473,1.089350180505415,2738.0,2.4711191335740073,37.54,-121.96,2.36,1.864864110201083,0.23638851117930465,1107.9995516203421
4.2955,23.0,4.502032520325203,0.9654471544715447,1278.0,2.597560975609756,37.53,-121.96,2.188,1.7331761715785003,0.21444690496258365,491.9998105916222
4.9615,28.0,5.411009174311927,0.9706422018348624,1538.0,2.8220183486238533,37.53,-121.96,2.28,1.9174245481167886,0.17938280848978275,544.9998068758812
2.6198,18.0,4.052901023890785,1.1126279863481228,1252.0,2.136518771331058,37.53,-121.96,2.359,1.8969639683539252,0.27452624805373416,585.9997257221731
4.7135,28.0,4.950749464668094,1.0620985010706638,1344.0,2.8779443254817987,37.54,-121.97,2.032,1.7202374975067625,0.21453282863891393,466.99983773145516
4.75,35.0,5.513317191283293,1.0169491525423728,1353.0,3.276029055690073,37.53,-121.97,1.97,1.6829263155590772,0.18445319447555145,412.9998739327805
5.4299,26.0,6.172413793103448,0.9532019704433498,1273.0,3.1354679802955663,37.53,-121.97,2.364,1.968577533980771,0.15442934449388912,405.9998705137884
4.6,28.0,5.238888888888889,1.048148148148148,1610.0,2.9814814814814814,37.53,-121.98,2.232,1.7571422677907922,0.2000706581696163,539.9998188820483
4.1947,26.0,4.974960876369327,1.1001564945226916,2142.0,3.352112676056338,37.53,-121.98,2.227,1.484126541383352,0.2211386784184915,638.9998093740064
5.388,26.0,5.772277227722772,0.9183168316831684,1285.0,3.1806930693069306,37.54,-121.99,2.25,1.8147854216550112,0.15909088152971007,403.9998729836975
3.9444,18.0,5.422087745839637,1.0816944024205748,1673.0,2.5310136157337366,37.54,-121.99,2.401,2.1422585678225263,0.19949773106361599,660.9997388399119
5.3283,28.0,5.903100775193798,0.9825581395348837,1772.0,3.434108527131783,37.54,-121.99,2.279,1.7189611247268959,0.16644777219729137,515.9998497427074
4.8403,28.0,5.328918322295806,0.9161147902869757,1106.0,2.4415011037527594,37.55,-121.99,2.686,2.1826392506911567,0.17191380369637402,452.99981445848465
5.1616,29.0,5.518024032042724,0.9933244325767691,2023.0,2.7009345794392523,37.54,-122.0,2.751,2.043004681062528,0.18001448467678466,748.999722688684
4.9167,34.0,5.963675213675214,1.0576923076923077,1276.0,2.7264957264957266,37.55,-122.01,2.563,2.187303272995351,0.17735575671712858,467.9998283511601
4.1591,27.0,5.381834215167548,1.101410934744268,3026.0,2.6684303350970016,37.55,-122.0,3.324,2.0168531767642093,0.20465341109667898,1133.9995750312235
5.0,32.0,6.511392405063291,1.0278481012658227,1128.0,2.8556962025316457,37.54,-122.01,2.876,2.280141045517985,0.1578537860216775,394.99986168001294
5.8325,26.0,5.350140056022409,1.0392156862745099,852.0,2.3865546218487395,37.54,-122.0,2.989,2.2417830982199924,0.1942408013905937,356.9998504120345
5.7057,27.0,6.019108280254777,0.964968152866242,889.0,2.8312101910828025,37.53,-122.01,2.876,2.1259835010586956,0.1603174336827121,313.9998890934025
5.0423,25.0,5.85590465872156,1.017334777898158,2831.0,3.067172264355363,37.53,-121.99,2.222,1.909218734648925,0.1737279999350705,922.9996990714509
4.5317,26.0,6.135399673735726,1.0163132137030995,1776.0,2.897226753670473,37.52,-121.97,2.326,2.1176794492469018,0.16564740719440024,612.9997884184289
5.4359,25.0,6.613095238095238,1.0138888888888888,1671.0,3.3154761904761907,37.51,-121.97,2.583,1.9946134019837494,0.1533153083495603,503.9998479856831
5.0824,23.0,5.508948545861298,1.0604026845637584,2530.0,2.829977628635347,37.52,-121.97,2.309,1.94663962834157,0.19248727470383276,893.9996840965542
5.2308,33.0,5.234600262123198,1.001310615989515,2721.0,3.5661861074705112,37.52,-121.95,1.969,1.4678422932878832,0.1912868938528042,762.9997860459989
4.4107,22.0,5.350828729281768,1.0359116022099448,3215.0,2.960405156537753,37.51,-121.96,2.235,1.8074643972297557,0.19359831177976827,1085.9996331584443
5.2396,26.0,5.737057220708447,1.0095367847411445,2352.0,3.204359673024523,37.52,-121.96,2.239,1.7903905977267438,0.17596767296122728,733.9997709371463
4.7478,27.0,5.7625,1.0135416666666666,2855.0,2.9739583333333335,37.53,-121.93,2.435,1.9376525883900226,0.17588572508129136,959.9996771980069
8.4045,7.0,7.63523372061605,1.0440421507700621,12203.0,3.2972169683869224,37.53,-121.92,4.511,2.3156593812787536,0.13674002031018417,3700.9988775385686
9.7194,9.0,8.306260575296108,0.9763113367174281,1981.0,3.3519458544839256,37.49,-121.89,5.00001,2.478040653951526,0.11753919953846673,590.9998236845554
5.1643,10.0,5.0757162346521145,1.0832196452933152,3571.0,2.4358799454297406,37.49,-121.92,1.931,2.083729192173902,0.21341213373710682,1465.9993981643468
5.3813,23.0,6.924558587479936,1.0850722311396468,1972.0,3.1653290529695024,37.48,-121.92,2.644,2.187626083726648,0.15669909651749253,622.9998031800825
6.0878,26.0,5.647058823529412,0.9019607843137255,1105.0,3.0952380952380953,37.47,-121.92,2.469,1.824433799707813,0.1597221939380837,356.9998846615757
6.868,13.0,7.075,0.9789473684210527,2759.0,3.6302631578947366,37.47,-121.91,3.373,1.9488939901560594,0.13836709965426897,759.9997906488435
6.992,22.0,6.529202279202279,0.9779202279202279,4319.0,3.076210826210826,37.55,-122.03,2.848,2.12248136606533,0.14977634882884328,1403.9995435944988
4.9118,26.0,6.391304347826087,1.1014492753623188,1597.0,3.3064182194616976,37.55,-122.03,2.173,1.9329987892057512,0.1723355739429601,482.9998539205201
4.4357,23.0,6.155339805825243,1.033009708737864,1446.0,2.8077669902912623,37.55,-122.04,2.917,2.192253714377135,0.16782331658390912,514.9998165802866
4.9464,26.0,5.689655172413793,0.9787798408488063,1285.0,3.4084880636604775,37.54,-122.04,2.238,1.6692602106528407,0.17202794179275802,376.99988939380677
5.2882,25.0,5.987197724039829,1.0398293029871977,2568.0,3.6529160739687057,37.54,-122.05,2.231,1.6390182429011584,0.17367542834549152,702.9998075510651
5.1321,23.0,5.160388821385176,1.014580801944107,2357.0,2.8639125151883356,37.55,-122.05,2.113,1.8018661506424087,0.1966093332212194,822.999712630987
3.9667,25.0,5.008988764044944,1.0359550561797752,2998.0,3.3685393258426966,37.53,-122.04,2.185,1.4869908861167818,0.20681916014601778,889.9997357906054
3.1696,17.0,4.07,0.97,307.0,3.07,37.5,-122.04,1.563,1.3257324671881214,0.23832917977170026,99.99996742672072
5.0838,20.0,6.116037735849057,1.0075471698113208,3526.0,3.3264150943396227,37.54,-122.06,2.482,1.8386267870265471,0.16473852003349818,1059.9996813387231
4.8214,35.0,5.523668639053255,1.014792899408284,1213.0,3.588757396449704,37.54,-122.03,1.86,1.5391586807620494,0.1837171600983395,337.99990581700894
4.1406,6.0,4.566510172143975,1.051643192488263,1911.0,2.9906103286384975,37.54,-122.03,1.782,1.5269487306539826,0.23029467198139297,638.9997863313116
3.7364,34.0,4.9593147751606,1.0235546038543897,1524.0,3.26338329764454,37.53,-122.04,1.904,1.5196845736924567,0.20639028653529196,466.99985689702544
3.535,31.0,5.254237288135593,1.11864406779661,719.0,3.0466101694915255,37.54,-122.02,2.103,1.7246169582620274,0.21290318528616792,235.99992253688217
5.0739,16.0,5.124137931034483,0.9839080459770115,3038.0,3.4919540229885055,37.54,-122.03,2.08,1.4674123513335267,0.19201431874103694,869.9997508558976
3.256,18.0,4.321782178217822,1.0816831683168318,1268.0,3.1386138613861387,37.53,-122.03,1.833,1.3769711701132863,0.2502863109303152,403.99987128079806
6.0667,19.0,6.44851904090268,1.004231311706629,2346.0,3.308885754583921,37.53,-122.01,2.457,1.9488485158850817,0.1557305095334796,708.9997857285387
5.7072,21.0,6.284875183553598,0.9882525697503671,2216.0,3.2540381791483113,37.53,-122.02,2.422,1.9314073486965684,0.15724296563493934,680.9997907216347
4.9867,7.0,4.826747720364741,1.0562310030395137,3223.0,2.4490881458966567,37.51,-122.0,1.817,1.9708338214032546,0.218828670028569,1315.999462657371
5.1437,4.0,4.96480743691899,1.046480743691899,2937.0,1.950199203187251,37.72,-121.92,2.994,2.5457937235392074,0.21077968203367645,1505.999227771591
5.347,22.0,6.751091703056769,1.042212518195051,2302.0,3.3508005822416305,37.72,-121.92,2.195,2.0147691641414354,0.15437686372209888,686.9997949744312
5.7233,25.0,6.523099850968704,0.9955290611028316,2038.0,3.03725782414307,37.71,-121.91,2.318,2.1476931103522685,0.1526159235994323,670.999779077109
4.4697,26.0,5.94392523364486,0.9922118380062306,1935.0,3.014018691588785,37.72,-121.93,2.213,1.9720923689491985,0.16692869309008884,641.9997869954195
4.9107,26.0,6.31981981981982,1.0337837837837838,1453.0,3.2725225225225225,37.72,-121.93,2.138,1.9311762853115824,0.16357802115871653,443.9998643248866
4.2281,26.0,5.990062111801242,1.049689440993789,2288.0,2.8422360248447207,37.71,-121.93,2.06,2.1075167410179296,0.17523846099814164,804.9997167723898
5.0143,15.0,6.67319587628866,1.0587628865979382,2484.0,2.560824742268041,37.71,-121.94,2.711,2.605876599154468,0.15865902148937883,969.999621215929
7.2494,6.0,7.60075329566855,0.9887005649717514,3386.0,3.1883239171374766,37.71,-121.96,3.365,2.3839330975378172,0.13007926930820315,1061.9996669097322
5.1406,46.0,6.153846153846154,1.0048076923076923,512.0,2.4615384615384617,37.64,-121.92,3.156,2.4999989843754125,0.16328122346680118,207.9999155000343
8.3337,24.0,7.915,1.06,1081.0,2.7025,37.66,-121.93,5.00001,2.9287685739986773,0.13392291422325783,399.9998519889539
7.316,13.0,6.694096601073345,0.9928443649373881,1590.0,2.8443649373881934,37.69,-121.92,2.854,2.3534582920860467,0.1483163861814912,558.9998034711382
6.4994,18.0,6.634080717488789,1.0197309417040359,3126.0,2.8035874439461885,37.66,-121.9,3.23,2.3662819454880455,0.15371094073439245,1114.9996022954072
7.2211,23.0,7.557077625570776,1.0182648401826484,706.0,3.223744292237443,37.68,-121.92,2.919,2.344191907396561,0.13474318458685353,218.9999320665933
4.4087,3.0,5.385964912280702,1.2763157894736843,793.0,1.7390350877192982,37.7,-121.93,2.256,3.097097840760889,0.23697064004128182,455.99973778577504
5.9345,23.0,7.287625418060201,1.0301003344481605,926.0,3.096989966555184,37.69,-121.91,2.596,2.353130989647769,0.14134922337612768,298.9999034546748
6.177,20.0,6.938461538461539,0.9769230769230769,831.0,3.1961538461538463,37.68,-121.91,2.629,2.1708777804714523,0.14079820587165545,259.99991865225167
5.817,18.0,6.982692307692307,1.051923076923077,1700.0,3.269230769230769,37.68,-121.91,2.573,2.1358816996126566,0.1506471830524552,519.9998409412251
6.3132,18.0,6.73536299765808,0.990632318501171,1395.0,3.2669789227166275,37.69,-121.91,2.592,2.0616481144632655,0.14707925493642493,426.9998692982479
6.3373,12.0,6.59330985915493,1.0625,3329.0,2.930457746478873,37.68,-121.89,3.397,2.2499241346008363,0.16114817315563087,1135.9996123473838
7.333,23.0,7.811188811188811,0.9440559440559441,854.0,2.986013986013986,37.68,-121.88,3.372,2.615924182489091,0.12085942946920465,285.9999042201726
6.2918,22.0,7.746938775510204,0.9755102040816327,734.0,2.9959183673469387,37.68,-121.89,3.341,2.58583019955259,0.12592200692787583,244.99991822209813
6.5214,16.0,7.053726169844021,1.0814558058925476,1543.0,2.6741767764298094,37.67,-121.88,3.115,2.6377177433809864,0.15331693158135884,576.9997842327443
6.4524,25.0,6.925925925925926,0.9290123456790124,937.0,2.8919753086419755,37.67,-121.88,2.969,2.3948764397652433,0.1341354530036155,323.9998879658872
6.0604,20.0,6.219409282700422,0.9936708860759493,1181.0,2.4915611814345993,37.67,-121.89,2.479,2.496188667914116,0.15976930945364562,473.9998097579087
6.5285,19.0,6.894915254237288,0.976271186440678,852.0,2.888135593220339,37.67,-121.89,3.004,2.3873231170653524,0.1415928998181389,294.99989785801654
7.2639,15.0,7.473684210526316,0.9578947368421052,876.0,3.0736842105263156,37.67,-121.9,3.324,2.431506058242892,0.1281689969351342,284.99990727742744
7.4353,7.0,7.762408462164362,1.0528885272579334,3926.0,3.1944670463791702,37.67,-121.9,3.898,2.4299533911327766,0.13563939552402338,1228.9996152724077
3.1127,29.0,4.2087227414330215,1.0591900311526479,1360.0,2.1183800623052957,37.66,-121.88,2.33,1.986763768012986,0.2516653732164435,641.9996969383784
2.4896,39.0,5.117647058823529,1.1372549019607843,161.0,1.5784313725490196,37.66,-121.87,2.385,3.2422339707586025,0.22222217879949763,101.99993537892294
5.0677,52.0,6.300813008130081,1.089430894308943,315.0,2.5609756097560976,37.66,-121.87,2.333,2.460316499622446,0.17290319836504076,122.99995197144732
2.1187,3.0,3.3947939262472886,1.0065075921908895,769.0,1.668112798264642,37.66,-121.89,2.313,2.035109313152935,0.29648553566783903,460.99972363995767
10.9506,20.0,7.6104651162790695,1.069767441860465,514.0,2.988372093023256,37.64,-121.88,4.758,2.546691754803537,0.14056529856590422,171.99994244359902
7.0691,13.0,6.6896969696969695,1.0096969696969698,2444.0,2.9624242424242424,37.57,-121.87,3.932,2.258182543780442,0.1509331174995793,824.9997215119598
5.5,10.0,5.837146702557201,1.0767160161507403,1813.0,2.440107671601615,37.67,-121.87,2.472,2.3921666975290368,0.18445927206519735,742.9996955053647
4.9879,28.0,6.517985611510792,1.0575539568345325,853.0,3.068345323741007,37.67,-121.87,2.294,2.1242665995942382,0.16225163073622884,277.9999093974504
6.8132,4.0,6.359838274932614,0.9986522911051213,1895.0,2.5539083557951483,37.68,-121.85,2.825,2.490236491949616,0.1570247686983729,741.9997094650214
5.6399,14.0,6.389140271493213,1.057315233785822,1833.0,2.764705882352941,37.66,-121.85,3.006,2.3109647942336835,0.16548628193640108,662.9997601915761
4.1597,22.0,5.678125,1.0375,1699.0,2.6546875,37.66,-121.86,2.932,2.1389044326669584,0.1827187350192652,639.9997589171007
5.7519,27.0,7.331775700934579,1.1308411214953271,583.0,2.7242990654205608,37.66,-121.87,2.785,2.691251156213126,0.1542383473505377,213.9999214477132
5.6417,13.0,6.76,1.0635897435897437,4847.0,2.4856410256410255,37.66,-121.84,3.529,2.71961928961056,0.15733573761153935,1949.9992154944357
10.3203,43.0,5.428571428571429,0.9523809523809523,83.0,1.9761904761904763,37.72,-121.85,4.0,2.746986561765836,0.1754385641735978,41.99997874699871
4.3472,47.0,6.0476190476190474,1.0952380952380953,51.0,2.4285714285714284,37.73,-121.82,3.75,2.490195053056939,0.18110233225866948,20.999991352944736
6.6827,13.0,6.916606757728253,0.9662113587347232,4389.0,3.1552839683680807,37.7,-121.86,3.137,2.1920703920779414,0.13969439826266417,1390.9995591523382
3.62,4.0,4.9629331184528604,1.216760676873489,2649.0,2.1345688960515714,37.69,-121.89,1.393,2.325027223345117,0.24516962100089304,1240.9994186182412
7.3588,16.0,7.447916666666667,0.9618055555555556,1952.0,3.388888888888889,37.65,-121.77,3.275,2.1977452531243515,0.1291375117987863,575.999830032837
5.7239,26.0,6.401433691756273,1.096774193548387,771.0,2.763440860215054,37.61,-121.62,4.306,2.316471275881341,0.17133256002139738,278.999899038947
4.2083,32.0,6.9655172413793105,1.2758620689655173,144.0,2.4827586206896552,37.77,-121.61,1.25,2.805554425540578,0.18316829053524541,57.999976638898296
6.1023,17.0,6.630952380952381,1.3968253968253967,729.0,2.892857142857143,37.7,-121.72,4.5,2.292180277600233,0.2106522722415484,251.999912888919
3.9864,12.0,5.2558575445173386,0.9831302717900656,2595.0,2.4320524835988753,37.71,-121.73,2.002,2.1610781094911973,0.18705417268423638,1066.9995612760956
4.8624,11.0,5.68,1.0447058823529412,5826.0,2.7416470588235295,37.71,-121.75,1.924,2.071746583854876,0.1839270595820214,2124.999224918751
9.1531,25.0,5.811764705882353,0.9529411764705882,254.0,2.988235294117647,37.74,-121.77,4.188,1.9448812389176955,0.1639675831229867,84.99997155512763
4.7361,22.0,6.08021978021978,1.0362637362637364,2474.0,2.718681318681319,37.7,-121.8,2.168,2.236458352798261,0.17043192570159907,909.9996652790236
5.4324,17.0,5.97583081570997,0.9652567975830816,2222.0,3.3564954682779455,37.69,-121.8,2.155,1.7803775073762782,0.16152676771215363,661.9998027705358
4.9375,12.0,5.974921630094044,1.1003134796238245,802.0,2.5141065830721003,37.69,-121.82,2.277,2.3765576582021284,0.18415526823424422,318.9998731160106
3.3841,29.0,4.842031029619182,1.002820874471086,1919.0,2.706629055007052,37.69,-121.76,1.844,1.7889519185164615,0.20710744339086007,708.9997380506439
3.5532,36.0,4.53494623655914,1.0,950.0,2.553763440860215,37.68,-121.77,1.584,1.77578877832271,0.2205097320512031,371.9998543326886
3.3618,34.0,5.114967462039045,1.0802603036876355,1157.0,2.509761388286334,37.69,-121.78,1.746,2.0380285743032216,0.21119588746339943,460.99981631727286
4.3533,35.0,4.9877622377622375,1.027972027972028,1761.0,3.0786713286713288,37.69,-121.78,1.684,1.6201016884167143,0.20609880200192263,571.9998142056253
4.5357,25.0,6.013371537726838,1.0334288443170965,3200.0,3.0563514804202483,37.69,-121.79,1.884,1.9674993562588043,0.1718551175456944,1046.9996574347995
5.7068,9.0,5.861561119293078,1.0839469808541973,1705.0,2.5110456553755522,37.7,-121.76,2.567,2.334309920823204,0.184924591566885,678.9997295948291
3.7212,26.0,5.07088122605364,1.0268199233716475,1422.0,2.7241379310344827,37.69,-121.75,1.838,1.8614620452298258,0.20249334880939626,521.9998083798172
5.2443,35.0,6.673003802281369,1.1368821292775666,702.0,2.6692015209125475,37.68,-121.75,1.834,2.499999063390664,0.17037034483908792,262.9999014686979
4.2361,35.0,5.340974212034384,1.0229226361031518,1189.0,3.4068767908309456,37.68,-121.76,1.775,1.5677034927430453,0.19152356929091968,348.99989756016464
3.1856,32.0,5.472081218274112,1.0507614213197969,555.0,2.817258883248731,37.68,-121.76,1.869,1.9423416528985484,0.1920222283595742,196.9999300738987
5.4496,17.0,6.1809899787427875,1.0607348921955664,8768.0,2.662617673853629,37.68,-121.73,2.389,2.321395113554504,0.1716124317028723,3292.998763247613
3.0222,17.0,4.576470588235294,1.2823529411764707,1392.0,2.0470588235294116,37.68,-121.78,1.725,2.235631091789409,0.28020559429954883,679.9996678162543
2.6667,44.0,4.541284403669724,1.0275229357798166,277.0,2.541284403669725,37.68,-121.77,1.792,1.7870029069194335,0.22626257643914985,108.99995710832012
3.7301,52.0,5.147971360381861,0.9976133651551312,929.0,2.217183770883055,37.68,-121.76,2.044,2.321850405968439,0.19378763041399297,418.9998110216137
4.6806,41.0,5.211805555555555,1.0381944444444444,629.0,2.1840277777777777,37.68,-121.77,2.094,2.3863264113481613,0.19920049475700033,287.9998681336057
5.7907,20.0,6.408260524225576,0.9666401906274821,3489.0,2.7712470214455918,37.67,-121.77,2.642,2.3124095983595057,0.15084281235608565,1258.9995456920526
6.3705,6.0,6.4594017094017095,1.106837606837607,1225.0,2.6175213675213675,37.67,-121.76,3.5,2.4677541592580026,0.1713529341074518,467.9998212049662
5.2649,26.0,6.88785046728972,1.071651090342679,1024.0,3.190031152647975,37.67,-121.78,1.998,2.159179010647986,0.15558568523608998,320.99989937405496
6.0797,26.0,6.2514450867052025,0.9797687861271677,947.0,2.7369942196531793,37.67,-121.79,2.11,2.2840540757310346,0.15672674330677153,345.99987358399545
4.8571,28.0,6.591078066914498,1.033457249070632,804.0,2.9888475836431225,37.67,-121.78,2.011,2.2052231427798192,0.1567963665097447,268.99990999878634
3.8523,25.0,5.5,1.1807909604519775,900.0,2.542372881355932,37.66,-121.78,1.93,2.163332482422557,0.21468922650231836,353.9998607600548
5.98,22.0,6.586469534050179,0.9901433691756273,6693.0,2.9986559139784945,37.66,-121.79,2.45,2.196473195498555,0.1503298867059175,2231.9992556667653
2.45,17.0,8.973684210526315,1.855263157894737,338.0,2.223684210526316,38.69,-119.78,1.176,4.035501143798301,0.20674484499617568,151.99993164500114
2.2417,15.0,10.51530612244898,2.372448979591837,573.0,2.923469387755102,38.72,-119.93,0.979,3.5968574084047953,0.22561861027595945,195.9999329563929
3.15,16.0,29.852941176470587,5.323529411764706,202.0,1.9803921568627452,38.52,-120.0,1.406,15.074249813992667,0.17832511717925714,101.99994849507551
3.4609,14.0,8.62530413625304,1.7080291970802919,946.0,2.3017031630170317,38.48,-120.56,1.209,3.7473556657894513,0.19802536491158676,410.9998214366526
3.0,13.0,6.317596566523605,1.1974248927038627,1091.0,2.3412017167381975,38.45,-120.59,1.19,2.6984406439291106,0.18953801347665955,465.9998009570052
3.2031,16.0,7.972375690607735,1.3756906077348066,435.0,2.403314917127072,38.46,-120.55,1.292,3.3172399990334713,0.17255715091278978,180.99992468738765
2.5208,17.0,6.396067415730337,1.3314606741573034,767.0,2.154494382022472,38.45,-120.55,0.991,2.9687078789308927,0.20816861040490764,355.9998347640923
2.3549,18.0,5.646209386281589,1.288808664259928,618.0,2.2310469314079424,38.43,-120.55,1.089,2.530743202239697,0.2282608291379478,276.9998758430977
3.0125,15.0,10.168591224018476,2.0577367205542725,1103.0,2.5473441108545036,38.55,-120.25,1.117,3.9918388681176515,0.20236200599074528,432.9998300191057
2.05,34.0,6.0588235294117645,1.358288770053476,495.0,2.6470588235294117,38.54,-120.79,0.689,2.2888880241978575,0.22418354640571656,186.99992935558225
3.125,23.0,6.375796178343949,1.2420382165605095,369.0,2.3503184713375798,38.51,-120.8,0.964,2.7127359731719567,0.19480516425133787,156.9999332005704
2.65,10.0,6.805343511450381,1.286259541984733,638.0,2.435114503816794,38.5,-120.65,1.167,2.7946696987406563,0.18900726330908416,261.99989240756764
3.5,17.0,6.3375,1.2875,607.0,2.529166666666667,38.47,-120.76,1.238,2.505765071855655,0.20315578648429405,239.99990510712152
2.5476,25.0,4.770833333333333,1.03125,657.0,2.28125,38.45,-120.88,0.979,2.0913232841687885,0.2161571599321237,287.99987375347996
3.9107,40.0,6.5,1.1495327102803738,546.0,2.5514018691588785,38.43,-120.79,1.298,2.5476180491020832,0.17685115898910997,213.99991612457498
4.2917,13.0,6.4605263157894735,1.162280701754386,597.0,2.6184210526315788,38.44,-120.69,1.213,2.4673357411180086,0.179904928025578,227.99991292465637
3.3393,15.0,5.777777777777778,1.0833333333333333,529.0,2.449074074074074,38.5,-120.93,1.072,2.3591672786764986,0.1874999675480825,215.99991180343866
4.3029,16.0,6.090592334494773,1.1219512195121952,4930.0,17.177700348432055,38.42,-120.97,1.219,0.354563873882387,0.18421049607070233,286.99998329229305
2.8125,28.0,5.7277936962750715,1.0959885386819483,1614.0,2.312320916905444,38.37,-120.87,1.134,2.477074517349434,0.19134563942990085,697.9996981389161
3.5508,27.0,5.785,1.0883333333333334,1793.0,2.9883333333333333,38.34,-120.98,0.991,1.9358610365216833,0.18813018931774314,599.9997992192528
3.2589,18.0,6.372146118721461,1.1232876712328768,1187.0,2.7100456621004567,38.32,-120.88,1.03,2.3513049453483013,0.1762808752378992,437.9998383791666
3.2937,13.0,6.832786885245902,1.4721311475409835,834.0,2.734426229508197,38.26,-120.93,1.142,2.4988000454028607,0.21545102413024836,304.9998884592734
3.0465,17.0,5.932843651626443,1.1385099685204616,2237.0,2.3473242392444913,38.42,-120.72,1.441,2.5274911002686546,0.1918995078032842,952.9995940059841
2.3125,15.0,5.681022880215343,1.098250336473755,1737.0,2.3378196500672948,38.38,-120.77,1.286,2.430050774019732,0.193319084663331,742.9996821826345
2.525,9.0,5.839869281045751,1.1339869281045751,806.0,2.633986928104575,38.38,-120.72,1.572,2.217120746353662,0.19418015701223948,305.99988382634683
3.175,18.0,5.6272965879265096,1.1023622047244095,985.0,2.5853018372703414,38.4,-120.66,1.185,2.1766489042606776,0.1958954875764082,380.9998526284834
2.6078,23.0,5.760299625468165,1.142322097378277,730.0,2.7340823970037453,38.42,-120.65,1.167,2.106848544481423,0.19830945842091974,266.9999023438713
2.7399,15.0,6.218905472636816,1.1459369817578773,1444.0,2.39469320066335,38.39,-120.62,1.348,2.5969518241260734,0.1842666370365914,602.9997481933184
2.7236,19.0,5.77208480565371,1.0848056537102473,1252.0,2.2120141342756185,38.36,-120.69,1.099,2.609423740468181,0.1879399735616697,565.9997441247162
4.4531,16.0,5.901408450704225,1.0845070422535212,559.0,2.624413145539906,38.34,-120.71,1.443,2.2486574616027917,0.1837708519147244,212.99991883902914
3.2135,37.0,5.541322314049586,1.0578512396694215,533.0,2.2024793388429753,38.31,-120.8,1.236,2.515946324842381,0.1909022772570089,241.99989012387726
